,right_hip_deg,left_hip_deg,right_knee_deg,left_knee_deg,right_arm_deg,left_arm_deg,h_s_ratio
0,171.271639909176,170.992958299697,179.2409256926407,179.0151074114358,164.57050976820025,169.0125378532739,1.4702086365841835
1,170.0744731676335,170.50790372384182,178.5839236363898,178.4753118273847,164.81371037033045,169.90682440361866,1.4509193641064941
2,170.134388479236,171.0077581127004,178.65657391178854,179.03137775056928,164.80709968699824,169.31264700254167,1.4702799747683046
3,170.120648731395,170.49168272027197,178.6327441236998,178.51959108485138,164.80973140789362,170.18611974817566,1.4509888425992439
4,170.08005267091775,170.56387449430554,178.60121563211905,178.37404625414777,164.806439291554,169.892164268463,1.4509193641064926
5,170.11404346736546,171.05909857283703,178.6319264444907,178.3389041135095,164.80050995934945,168.9990181429193,1.4702799747683057
6,170.11405025588869,171.0680140577371,178.63863871580833,178.3243113252286,164.8232591120416,169.01805647282094,1.470377019748653
7,170.08572462465085,171.08126403459306,178.6117027952681,178.324527602239,164.8046991585736,169.02074764806557,1.4700402697588657
8,170.07112865367907,171.06570830316286,178.57225725762333,178.32730598130365,164.8064585815638,167.77983256403888,1.4571040372670816
9,170.07004895351383,170.55716403007105,178.58732057835178,177.82476776615388,164.80766456162456,170.98546494654653,1.4377513886228697
10,170.05319814546192,170.4814160357674,178.54863314909895,177.9574903174864,164.81939071133934,170.8803470095003,1.437751388622868
11,168.9030031221654,171.07496405680106,177.95709057263286,177.82675860867636,164.8223393480885,168.00958324092483,1.4566978797729375
12,170.04380201743228,170.46593984558473,178.5679039908535,178.523008527575,164.83048984390643,168.64438528618376,1.437395259755807
13,170.72100522078082,170.52390901316772,179.84140870459134,177.81668553171644,166.99538725032826,168.5842099721369,1.4371618710202507
14,168.88098428518552,170.4636257895819,177.92569470279858,178.47298006279007,165.72651403370585,170.76017092141464,1.423202144977496
15,170.10119808416871,170.46372781369,178.6408484426001,178.46780064412977,165.6950048842127,170.84833559853112,1.4225871313672913
16,170.09372493618872,170.527011096534,178.61474743172403,178.33665389038325,164.46225867102163,170.631959850676,1.408512064343163
17,172.45579193305107,170.50445591546386,179.94699347658093,178.89187541102203,164.4964356115209,170.64384976246762,1.4084250837721393
18,171.2585219478859,170.447164407214,179.29597845689983,178.99948261629547,161.21925424570412,170.6670524637079,1.394657475226195
19,171.28104517888332,170.52858699117692,179.3228537079632,178.3524872183472,163.29039899548084,170.7448329371158,1.3947242435848324
20,171.22519290064608,170.47899847709627,179.31870829344294,178.99921315402014,163.29198157703087,170.57413415359633,1.3948678667177314
21,171.16832530600124,170.47591429132092,179.25726053635717,178.93409727203266,163.28920724161554,170.88451008265184,1.3949346483458598
22,171.23191805289153,170.45668411911754,179.27150521467146,178.42262899437765,163.30549966351327,170.57448357002775,1.3948199923401
23,171.90973220935876,170.443981493315,179.43912309079084,179.07168208265796,163.276543955904,170.64676314872952,1.3948590302043935
24,171.23858887635285,170.5371106588226,179.23645747664503,178.42790810378065,164.48016516467726,170.55578393240486,1.408742698458296
25,170.6653228438351,171.06389194578776,179.80084559369624,178.36353211955668,161.3911784422368,170.14459280610188,1.4140625000000004
26,170.67468134489968,171.04816864353856,179.82426759411644,178.8887292131722,164.45135809684274,167.89973917362354,1.4279683633364053
27,170.10045332377928,170.5422381868944,178.5921352714758,178.83599866006688,165.69708818737928,171.0411514200467,1.4231874341538169
28,170.1415405275657,170.53371587899136,178.5780683265965,178.9095799119647,165.93944863931014,170.95620131054855,1.4233310985537768
29,168.911672602762,170.54822630664935,177.84522847669854,178.88937959280196,167.15595928144876,170.92083319086868,1.4370749928167785
30,170.1587049604135,170.53783583268174,178.49860121477974,178.95525906166588,167.1231917404525,170.83687007475604,1.4371289025090963
31,168.39173246981585,170.6321491276085,176.6174180586367,178.8769136684981,167.34082866251666,169.15693958578805,1.4373264387628086
32,167.86192570703167,169.97760938163756,175.4782973832394,179.68804086536653,167.31609000969715,170.69774317459397,1.4509409567590867
33,169.11419857707992,169.83876561941435,176.07075454129094,179.5682843285392,167.61739757065706,170.81373610040325,1.4517117548479774
34,169.65262722989235,169.73961713079902,176.02118581549138,179.41050323018553,170.07508544444778,168.4747035523902,1.4844030466210647
35,168.46034901768834,167.97918594547627,175.31349316658637,177.63701341062142,170.0850127983481,168.1584009506197,1.4851528384279469
36,169.67298243001545,165.94879572818274,175.9396506800466,174.85845313122803,169.79517592023845,168.4475502733757,1.4799118900541097
37,168.31638033966712,165.9684611406544,174.61526104743803,176.94674408820103,170.9228483867016,168.77609417931157,1.5146587709931074
38,168.61089046888785,164.75697375088566,175.28815352812856,176.4161702562695,175.20887325466822,172.77060187818495,1.5573245315988742
39,169.74394499202916,164.25395384809366,176.50556134414248,175.5391287978271,174.5455170948563,173.569315773202,1.5946624649170307
40,170.45665800475845,161.4373261559009,177.4421890186746,173.325447126856,175.93420954798256,173.8710593892951,1.5995632340095127
41,168.82143085609377,161.83058810523238,176.3340293122486,171.65171770537134,176.46562267927683,175.4418185624456,1.5924122744027966
42,168.97139312606512,160.04864075349104,176.01288530861368,168.30755651344765,176.18505199066684,173.50471132726014,1.6662319767727978
43,170.45731225778218,158.1303210195039,177.56586375081378,165.8352793427067,176.0363444987713,175.59406392685764,1.7006699354337589
44,168.98832063058273,154.62144781904246,175.17260788869376,162.48024178924507,176.6087729593946,177.87475754464188,1.7713786407766996
45,170.32098235679632,152.59665780476612,176.51326215733084,160.56103221812293,175.86658485401318,177.97579193857723,1.8248216131095902
46,169.35982535143796,151.94923075573936,176.28005292657582,160.65426645959062,177.56104219057062,175.48239579872916,1.8141865657153953
47,169.6106614978848,147.06626342314968,176.06407894861007,155.8616674675968,176.04901219382137,175.98250085856947,1.8421900786331422
48,168.19098837439185,144.61562746230692,175.981580391795,154.85460713044907,178.2500552770132,173.8542332465919,1.7918684222945878
49,170.44813043573592,143.3356932133549,177.77261061842498,153.29092767747827,177.59927039993218,173.2501484056134,1.8564738425701262
50,169.0502315806213,142.6477632768933,175.8953551487297,153.31615041615612,177.06869794286158,176.2263965232776,1.899534161490684
51,166.60971558712532,137.35657153737554,174.33891275562095,149.05127948777252,177.05875161618516,176.06069806212543,1.8868768538895806
52,168.27105277936602,133.3758117616439,175.35601225051627,144.51182779100932,176.18053432880512,178.4930472947339,1.8751109013685694
53,166.73792089084677,132.91074050733857,173.3808739168161,143.31770466083617,175.79424002129875,176.88002030305265,1.887800325452283
54,166.9104676142723,132.69082473797084,173.12483758238042,143.5585639761727,175.77114370622343,176.02449358503335,1.9271479163634613
55,164.06594231860578,129.62698536938214,170.85871141031336,142.19982748862193,178.32634685502077,178.4782998413141,1.8880928783802922
56,163.29785851805013,127.64853524688318,170.2491403445422,140.58716730062258,177.9035738208465,177.91325823065173,1.8884357594637975
57,162.9439320629951,128.46609702397643,169.95515482508367,142.15922583159616,175.29256920885948,177.58466565576438,1.8881464703661757
58,162.919407695591,124.04064355362723,170.07871845664653,139.19636166217774,176.57547439122922,177.5814895353957,1.8753893345917898
59,160.5418753530939,123.07133090037007,167.37694353099516,138.20726841736527,177.27408804408967,177.6227481661475,1.8887341891636784
60,157.06022367958258,122.82319133706471,164.74436689300012,137.27441339119787,173.97638139905473,179.54629446789903,1.8885497263634652
61,156.83670949314862,119.46009321862192,164.61210416407928,135.00992647575995,174.44692381161187,178.907799287103,1.86504727746984
62,159.20327609432607,117.99393492149083,165.5302804545475,133.7801545533006,173.24032747519612,177.76436587200544,1.9151532539568679
63,160.5119477453703,117.69730386141885,168.50172291084246,133.75745726613974,174.47092149305647,178.59192305443383,1.9026611305086334
64,159.93135569400863,117.71555986272604,167.00660631649225,133.76067467284025,174.6665091012664,178.25031640736162,1.92849629452546
65,157.05513038029088,114.18135504688587,164.94138922411096,131.41757796335202,175.9538127161266,178.38204985082078,1.9163827678950591
66,154.3503938056951,116.47745773017488,161.60022877121585,133.76231833545654,177.50442993779544,176.97753841766246,1.9164110791299034
67,154.4522578121381,113.28671785399928,161.63756158873082,131.31574313375526,177.11356836745864,176.74358165130025,1.9174779283319965
68,153.6707979752218,112.20421447590947,160.7603922376211,129.9472566236375,178.2966719088793,176.16564687497868,1.9311192937733088
69,154.31120864064903,112.21539549912862,161.49304542975494,129.98483129697198,177.9502981180261,176.522133268616,1.944840932691401
70,153.74418993494996,112.18375469411893,160.85529272801017,129.93809859416214,177.55407599326247,175.34895276177048,1.9453708512345975
71,153.73209668480823,113.26918933309733,160.8691927796617,131.24877632423494,177.72728574764736,175.5544704080978,1.9448682843924092
72,153.66597872878674,112.19154284535986,160.85270468033187,129.63434289388314,176.97737622713277,178.76203186584684,1.931831916902739
73,150.76696572662797,112.39008123462432,156.7376117225974,129.55617982564542,177.04750965221885,177.95804890724276,1.917676767676768
74,150.59863719927694,112.45407565096612,156.55162019540714,129.6005737351108,177.3813143497482,177.9972635569085,1.9183238904627007
75,155.01235027367932,112.68363974455282,160.32420793633733,129.61341046672464,176.19403958300708,179.5528883886778,1.918071947880274
76,152.0233197349628,112.72721795634708,157.411678143595,129.63742104959877,176.70854322986838,179.58475560926198,1.9173194903256243
77,150.00678448472914,114.99757355007617,156.16780848376337,130.93026217925174,177.22203855549694,179.2543478539686,1.9291234278609333
78,150.76715122956935,116.38588705178995,156.92669671219508,132.6154291710082,178.57878018460357,179.01949931727677,1.9292978092413668
79,151.25934205041045,119.58284934454612,157.65461759202324,136.08343010647963,178.73896142470252,177.70472901223815,1.9287183165949298
80,153.2470216046437,120.90162580628095,159.78314561636222,138.16644271574472,178.91590927687386,179.14513914875783,1.9294066985645937
81,150.24037202542638,122.90969071805358,155.23919364455637,140.1688914980784,178.69066803016645,179.1497345029335,1.9300263220866258
82,151.40699206550832,127.11863378115186,155.3358863934807,144.43280786834774,177.56242530096597,177.7483799809799,1.9162072925638813
83,153.31661843763615,129.95730534673083,157.1492146453259,146.05650435073116,177.2358981005709,179.2314129747225,1.956256367958855
84,156.21371745249203,131.40897659201627,157.74828361778708,148.49081177519776,176.13891932569373,179.83452892770666,1.9566728137435698
85,157.2653098656726,133.22638698594275,158.64544571040184,150.30940889536333,176.835590318839,179.07267809048193,1.9425196468419508
86,157.51674863078279,136.50863589506199,158.91058594026887,152.97879738666498,176.50848750274776,178.73419149093354,1.9436707938820097
87,162.25961809234218,140.34080220595567,161.9465522621703,155.84708063462824,173.00334685398533,177.79398954449715,1.9702352825359337
88,167.65977844876846,144.6849559116491,165.6760244114869,160.18390621591232,170.85769977257112,174.1564084644335,1.9853111577265001
89,171.65610846496705,147.1570691779082,170.4257077411446,161.15927079243914,171.2985002316769,174.3674248555328,1.9996702967329414
90,172.96577294114078,149.4203586710927,173.56269114048908,163.29489776963348,169.69258325189412,175.58038202783163,1.957346858380934
91,175.95110518050063,150.66778826274145,176.55283313970025,166.31717210608082,168.53322711577036,176.60665435839167,1.9553980209717934
92,175.93595463700606,153.62086048070628,178.83056279854145,169.34435936129697,168.00149759547622,175.8298552935841,1.9293772146983157
93,176.35956497035866,154.98464560758345,179.73560228252867,170.49053332227987,163.0194126937446,175.70119522816066,1.901268185298622
94,176.00594966927724,158.13444691571644,179.87555745803908,173.18986445595266,155.14850649153274,171.6290185590472,1.8726946623302076
95,174.82845605982465,160.99888617027315,179.70074888226895,175.5411361710641,152.0720798083158,169.82632417909198,1.914098519776752
96,170.88435313530167,162.910588527868,178.83630109090765,177.8399024616882,148.8601407237258,165.4323360773012,1.8359992551557194
97,171.0110440258332,166.97777831878392,178.886785976966,179.93008829767138,140.00895461252549,154.15500546405733,1.872705094475007
98,172.21351103263797,167.84051412433078,178.2408247251353,179.74309808609624,139.21317008444345,153.84883854097873,1.8477062488200853
99,170.4493594016533,169.8321063317149,179.8362224198352,178.83847821066533,136.86274859056942,157.1111419813584,1.847373885139917
100,170.2955630694432,170.8318957559867,179.8914428866734,179.98059867874332,133.08904482077287,155.21543516444274,1.8449861257295954
101,171.58327070792322,170.67247611700935,177.47652115439894,178.06230470890824,132.08105085407618,159.8961815912675,1.8574167556547907
102,170.82014896300842,170.7292927234284,178.84132408356635,178.11720297029458,133.42397184933202,162.96827515612762,1.857661681879976
103,169.85437261912242,170.5157852422743,178.46791479710984,177.18448927386765,134.35017020683125,161.77514804999151,1.8708277933717443
104,168.530043085235,170.61436283011318,175.92845213287708,177.4103897685612,138.74618548872908,162.20031635515832,1.8848881883558275
105,168.51964798956962,170.7277346586033,175.96325990900735,178.2371106037752,134.91826784359245,161.7815258395738,1.8715925889425442
106,168.45033690843675,171.22335500113584,175.9640216823413,178.8331519348769,139.86184333738998,161.8941923645533,1.9105972832600882
107,168.58671252183154,171.203001693002,177.13510767391188,178.78395672215692,134.23251194462154,164.10015842887444,1.870294494238157
108,168.671319810353,171.18862254440887,177.25323498867493,178.1659761585773,139.74632952281604,165.21725805560735,1.8698084404392579
109,168.61958541716086,172.24608509833064,177.3440328080216,178.81646600020926,138.56862287215847,164.28870998336822,1.8557634546260289
110,168.74018921478182,171.1663382442381,177.43134227537607,177.49494985583965,139.23045869118218,166.44350000975493,1.856229072286784
111,168.7039967278521,171.62055562370583,177.30230151050748,177.4768665293106,138.4569330457474,164.4608871474951,1.8696814533996364
112,168.24917844732624,171.64836967364303,177.289392789575,176.81662010496504,139.32855573964196,164.84500086102832,1.8446667961919574
113,167.63353563293282,171.09866552980264,176.00305070377658,177.96007527611584,135.38719905156185,164.356483013776,1.8445356518360216
114,168.30250933104043,171.13515767233588,177.34500718456704,177.38744393266953,134.72126034284938,164.3207107442316,1.8447029678923603
