,right_hip_deg,left_hip_deg,right_knee_deg,left_knee_deg,right_arm_deg,left_arm_deg,h_s_ratio
0,137.75568048274948,101.8367616559,157.21298590352762,124.38692127284982,179.06148447629704,174.8466726340759,1.7731813293181329
1,145.12954544457335,101.8670009625381,164.20519463772695,124.40953937079703,179.20613715882362,176.86233196763223,1.7733789423862998
2,141.5853143748352,103.63459719608494,159.63398394544691,126.2012920124059,178.19694552144796,176.26972315678384,1.7615371374472861
3,142.24401793236242,104.1654599523469,161.1388012684895,128.4221979487688,177.99215303365315,176.27251811637652,1.7612461809888567
4,142.28067076647184,104.23133903094076,160.6164871979582,128.5089168627576,177.61043836313345,176.04041014366496,1.7612438132128259
5,144.0037032555298,109.28215754720532,161.51053700062488,133.36007722956438,178.67515645189948,176.35417969577531,1.748939283101682
6,150.51251982182364,107.22218125948936,168.90273134726272,132.3899105117622,178.7200874896797,177.21692603119195,1.7613808539944906
7,156.55162094745936,112.11848132066191,176.13292936903102,136.54173379195015,178.22073518057286,176.57867882921218,1.7704539513810231
8,156.853932835932,113.9077606471791,176.08634220950276,137.98674909641315,179.0978108865265,178.6030718214919,1.7821689895470378
9,150.56814453359252,122.05776943826173,169.6825002173291,146.43604469302423,177.6886983211265,179.17739491694996,1.7692686112320413
10,152.07984863910505,125.75239611654585,170.755153924554,149.69426332808996,178.58917110083155,176.7242989737726,1.7612835191322669
11,150.78374188668093,131.9764017012609,168.69096295533032,153.01550928743117,179.65608345221142,176.37719759397362,1.7696973655562804
12,149.7763332224106,138.16098324797812,166.47074749889754,158.04625037728457,179.49961614580138,175.61023825102924,1.80505469301341
13,148.24058551232457,141.25968188223848,165.23457630503614,159.62010694643786,179.75492004066484,177.77392251771053,1.7489434043468892
14,151.89890767146008,141.41287218339446,169.68508831065813,160.26739082020904,178.76529720354173,176.71917610974916,1.7698797804686823
15,157.63239836767573,139.07634424571404,171.79580225513894,159.96378638244946,178.85252069599653,178.23771283545543,1.8290835940992394
16,156.913067206813,142.9733812233192,170.37172250698896,161.60319223696186,179.24287051580552,177.96923691590084,1.8388320507016747
17,159.26100416636342,142.3794918575541,171.72435828457947,161.3275893067731,178.06414817555614,177.460460468499,1.8398143115942032
18,158.00729493085117,141.40322139168754,171.71617112698326,160.28496768401996,178.83510611201703,175.89166996913343,1.8061456953642387
19,159.12359669234863,138.50555384410475,171.71034018714803,157.9693595032146,179.26075453510327,178.0041100519753,1.8167844364937398
20,160.67364180058024,137.6696678799378,172.892704596697,157.88570371450035,178.11105529504084,172.64370180251504,1.806144881472653
21,161.2992753577306,138.78636056697982,171.5652685419317,158.64888799761567,179.52229265927954,174.5042512537005,1.8292205178659289
22,162.17117312223547,140.50980710897375,171.6206092545299,160.10025597621998,179.07437927808675,173.38307660752028,1.8398885819104112
23,164.8947141114426,141.49449432434557,174.42742488710982,160.07226741362828,179.55062330373957,173.5372922299187,1.8397137421867922
24,162.80311496402967,142.020757122187,172.39825217602345,159.77322962174333,178.55064880869446,172.78967064621693,1.839954689623923
25,164.94136428516347,143.71140651924975,174.38542312344103,160.74784086151232,178.82067594807586,174.00073224262954,1.8269082672706676
26,164.27606220530828,143.6066488961885,173.58397707875162,161.11207470259234,178.28845532810732,171.61884723476228,1.79106072802075
27,165.84069292815397,146.40543915431533,176.32802414535368,163.3500748941681,177.8701926717913,171.01334454496367,1.8511040719827394
28,169.3425503917824,149.88772203778555,178.14524618189887,166.9632068313188,178.97933500397795,172.27061666913607,1.8764185635153388
29,166.42812961576595,149.14364690260123,175.22275294914903,166.25122911678324,179.45160328411794,170.71321219832328,1.813998186763373
30,166.81141481817414,148.20120213325407,175.19493688680046,164.32413952181233,179.468601194728,172.77641344873828,1.8257649545162196
31,165.1519530638667,150.89005360093736,173.27971653502541,165.05148202308817,178.76145166943942,174.33787361433448,1.8501187316664336
32,166.07876352959448,154.07529449456337,174.7232114486697,168.80426665306123,179.4259727082314,174.57363714275832,1.8605877635737542
33,165.82802589768175,152.75718723695536,175.48598734138452,165.69830995584402,178.23975642690752,174.07194686459775,1.8477208380520949
34,165.01615021281657,155.6765301436232,174.92849700785322,168.41986037097945,175.77793322654253,173.97173031383966,1.8473145176514993
35,165.07442962928616,156.87885321988495,174.7907902767275,168.4004294654418,175.79453646365943,174.01395094835985,1.845860653804425
36,166.01710149182685,156.98764226595114,176.38630874869426,168.33866177223814,177.2043626948034,175.203695366411,1.8198244123477758
37,165.61336176037133,156.94209055042947,175.10586173805402,168.12221524599659,175.5896749852638,174.22136260819872,1.8188924005849332
38,167.21729765061625,158.2972540689526,176.17007750437264,168.73706629869267,177.20992682899032,177.67260255116162,1.8303270849273157
39,167.66744586514713,157.89765188253574,177.21293868351492,168.91098148578476,177.38527959366905,175.41136947962997,1.8063319807492684
40,167.860311600977,158.62739739091643,177.06826931410535,168.33306431718833,177.90115396427422,176.06938624626713,1.7914733069232225
41,166.90598722037018,159.05818159152335,176.40694651971984,168.70206213220675,176.199127668018,177.57745555893183,1.8062907031618678
42,166.88969845014324,160.5756682100258,176.48188193856254,169.5945805477683,175.55569851130346,176.6651552979328,1.8050476460043405
43,166.9027121050802,161.82636874989413,176.45479337326674,170.26524071640685,177.56903038933604,176.60879994970844,1.8052686194047458
