,right_hip_deg,left_hip_deg,right_knee_deg,left_knee_deg,right_arm_deg,left_arm_deg,h_s_ratio
0,177.32938158603673,171.17264003888394,173.4223930597993,175.7171049682939,173.11896105518906,161.2538820066078,1.2307135885100742
1,177.9535662889105,170.3474740687853,172.24009302422735,176.396659182625,174.38856919180415,162.70575352064728,1.2315944632935891
2,177.83528255271585,170.34827164085982,173.73422489346473,176.56875773628113,174.45147351031392,162.74252038353097,1.23225485663442
3,176.2581471271866,170.38160507770996,174.40524867453786,176.59839142815375,174.4817456559232,162.96090809756208,1.232388346127006
4,174.79866868286493,169.39955417909135,174.2682473677625,177.5351990345207,174.64994377079867,164.21927755629125,1.2634180790960463
5,174.54411034950806,167.8267689559066,174.47869845313548,178.5260121105053,174.47629432828376,164.2172327110757,1.2647061454913093
6,175.41472459128403,167.72435663015025,172.5192990242722,178.57104853928584,174.53332635590897,166.6512629560776,1.2645011808487798
7,175.45471104382426,167.76452161345244,172.49028621605447,178.4388897151526,174.68244658998387,166.53723460601896,1.264657740091771
8,175.49388407245942,166.74671187352808,172.1722896705987,179.39514653789075,174.5975639802546,168.08454488263132,1.297977990105643
9,173.84457957305077,168.30119905448666,173.14047659027338,178.62955020680212,171.83474830819654,167.92471758137862,1.2991650055574449
10,174.506380741576,168.31709758122753,174.52085573929855,178.5502981424491,173.27563874504096,170.51283804373142,1.3230065743563364
11,175.41258443802582,169.59051693590834,172.533657621451,178.55721489744843,173.2360379682986,166.65252138611226,1.3713822464295764
12,175.57199679259284,169.44524731420796,172.13929236421632,177.88621975334635,173.5621506982112,168.35938121677967,1.408880859940315
13,176.13894711867823,169.2947775435517,172.54304272950432,179.63623622143788,174.602732834052,166.00360343971354,1.3810788414883735
14,175.99537816837986,170.9143971852501,175.33152399508353,178.68304351251228,176.02669186034794,164.84213375459854,1.3140034739405941
15,177.51550479430608,172.5123590695127,174.48528169127965,177.77571151738113,175.74888866334834,163.41720449054236,1.2854049119672148
16,179.64102047369713,172.48883875241128,172.49326775337528,177.71906898370432,175.9601588286676,162.0867772319112,1.1980267261420978
17,179.4623131331802,173.83408221478035,174.84592671200377,178.62688818087338,175.9612132136627,162.2779296057816,1.13731611907954
18,176.78616494961457,175.43230686708873,172.78469049635203,177.7233143917203,178.65062790672954,162.24230379032977,1.1318589852595031
19,172.3624832736114,177.74881665878289,171.02843749885673,176.87055009427675,177.36921883758657,162.04706324848357,1.106036501438964
20,167.7682241351925,173.80988925220103,169.49939552217123,175.89211180353402,175.57645785117344,164.65654097833357,1.1661117974931865
21,166.47765738055844,168.62069214719656,169.62880786891185,176.99844203842002,177.00826173645865,163.9536938471565,1.233183677541655
22,157.88000354230414,167.5233354229726,167.7564553012434,177.913498057434,179.56320679314248,168.66790572884094,1.1058014980267936
23,154.35234670210295,164.38862574286435,171.0574759957182,177.05043124645013,174.04870278833818,168.1736575474948,1.0536533463571196
24,154.42043436991966,160.80974523959011,174.40604680497685,176.23427850762278,177.85469770398052,168.8143527814481,1.0537510578340799
25,154.0923896176934,153.06721308869496,174.2876546799922,173.60795287743488,178.37636145059224,165.98724225135382,1.199608174032801
26,149.76272585696978,146.99721140811468,176.66280817347877,173.14916240867913,179.46073243110783,165.4267560005275,1.261044858041016
27,149.38905978037778,145.70880763997894,176.6916270815823,173.4252747145651,179.47432844177445,164.68108739829907,1.2039413290760324
28,145.41978595295637,141.8420039236631,175.8207803260731,172.40490064053662,179.03206943730308,166.21335281430268,1.1436466234787936
29,145.3201907289522,140.67177591862196,175.709844828871,172.5114769896922,178.27338095990785,163.57687203893033,1.117373004209032
30,139.09429687734928,135.34173367354353,174.73794575700194,175.04236881169132,178.9822354359655,164.40911103890414,1.0310115505775288
31,135.68065746743108,132.9846763628051,175.7244481516759,176.7401513753904,179.47950905109045,163.9992036149933,1.0640565617104396
32,128.68211590140757,126.63275195564427,174.2854217697351,177.55141005217536,178.73285387599822,163.07978450120567,1.002377105693733
33,131.47268292303633,124.53013435022612,174.3717365328671,178.3414481566419,176.63539224890638,164.1521723853996,1.0012767184218114
34,125.28548966525234,119.96139800382954,173.13940687532104,177.34640023148214,178.12731449228457,163.38123346305204,0.97351218707469
35,117.64045787524846,115.2650319311167,170.6577141234081,177.17149999405956,176.59017117046605,162.78894160860852,0.9998091987407114
36,115.43902626216303,108.73163780349233,170.80218540714642,176.63504967790263,173.0522034320898,162.67185409356608,0.9984243859739456
37,106.39824648050345,105.76321819328962,168.64986609201046,176.55737363959062,174.09763192124217,163.68983516496849,0.9988338686936148
38,107.1098652053599,98.45599478273792,169.8442779785228,173.80590001391866,175.4080364359996,162.7006400318938,0.9662273825162097
39,103.71280900102357,94.3515351746193,168.8643838239877,173.7492794968572,169.06215610854554,164.74599231490868,0.9091311691521783
40,109.14666867633144,91.35279905202533,170.1774263013246,174.30793680532904,173.16972172518393,166.68306422243302,0.9103164538001408
41,92.15555202780494,86.50615723345093,166.139982671341,174.83515237313276,170.76964403907135,171.17656211550982,0.9121372374563887
42,83.63960161581954,83.13297903207425,163.0013170069211,175.22773226333643,176.28419899848262,172.44231164309824,0.9396285784797621
43,84.93099042963297,80.08082630383002,163.97225629863527,175.86961320298366,173.99647135111422,173.72166212459084,0.9405103397267394
44,76.76040991677613,75.7546019744174,163.2961418217712,175.1165884573333,171.85133084534345,173.86860707436182,0.9153297855811058
45,73.84652152286495,72.98441753130469,164.61336271240674,174.58284538545743,173.65977200409003,174.9767525966454,0.9402079050463535
46,72.3489579700797,69.90008445174892,164.06692730679197,175.96569260718923,175.610952444778,179.1881147730461,0.8437667776226776
47,73.29544336897517,64.39974731477014,164.15533552206648,173.97833052242493,168.22304000236508,174.85034853505744,0.7126654635244004
48,69.8379913806421,63.704095925753165,164.66497090046178,175.71195844736135,170.59009188764992,177.03819424616657,0.7859938857706676
49,76.70665728574818,63.25350945131701,166.95818207288315,172.3093991139847,169.6018184263172,178.05043482013548,0.7901364279112386
50,71.4615008608529,63.886105463329336,166.09262220328472,173.7662849675814,171.30506189717866,176.1213007298088,0.8475150143615632
51,66.17877978001324,62.38109044072437,162.66794619507175,173.75945189218103,171.69379469702943,179.32519050852972,0.8494464301281495
52,62.930290150220934,59.226132996697665,161.35418206646472,172.407163783187,172.7723077957226,176.3231254690376,0.8950740853277093
53,60.01812898522816,59.973451335275314,153.30855037259496,172.9394874187179,174.50581613130498,178.66583015137476,0.9446544573714524
54,57.73916089218907,54.50297809215542,154.16966187913872,171.29008787465852,176.65411424196245,178.15044675764355,0.9214557160101927
55,56.31147623004355,54.950761602332975,152.62496226808057,172.5576832345968,176.72037124192303,178.98199190390704,0.9226700319523123
56,57.73843482395985,54.77565968906119,155.16452661282344,172.3687980540375,176.72150651024404,178.7002204045335,0.9226062687848868
57,58.43084625712725,55.13355508614437,156.9702961784308,172.93746812037207,176.67225944828095,178.0604930963809,0.9225746435535525
58,59.36583273488359,54.42277502142867,158.87696870504013,174.5971190328946,175.97090907920688,179.04741831143494,0.9248789847804277
59,59.91961108420694,55.13494591438017,157.85015636913894,172.97541413152322,175.61096774146588,179.73523469279888,0.9475377890606133
60,61.31805756665895,55.15843185105103,161.5474351383478,172.93159700311426,175.89332039816298,179.39378103390615,0.9484953600228883
61,60.367115331347314,55.8579414750613,160.5721613263299,172.41655596137187,175.87082905717486,179.7016715444483,0.949300386487261
62,61.064007400573175,55.87160831297286,162.49358797008708,171.60887719793385,172.57815492537438,178.53031705998603,0.9749471555923169
63,60.93581862127065,58.16700227603591,163.5374470158693,171.30356966393407,173.77203780583974,176.89050781870986,0.9999056345603987
64,62.82725279806577,59.30336801778356,163.54005600318675,171.86081476505422,171.4993905820438,176.58292604921095,0.9733910599243515
65,65.17713462842934,61.933681724658406,164.98261122045926,173.64182158500603,170.41608123472676,174.71695880395646,1.0581851581921466
66,65.2069878561909,65.22949824092456,164.88828760678666,173.5165207024827,168.52479680751597,171.95036133392176,1.0885579702173198
67,66.8002607909309,65.86526293174147,165.58857338827664,174.39724184980133,170.29458558933587,170.63199009314647,1.031088600513481
68,68.43743513406068,65.90870100230237,164.8401150779624,174.41363789808338,168.3279086369181,170.569636029486,0.9735220570889357
69,67.67947250218347,66.71335008248809,166.26120695659387,176.21882186224096,169.2350396071626,170.81308221113989,1.0004265549868154
70,71.98129549496085,67.48347673463365,165.40750922282706,176.43817260398293,166.03277416929086,168.33753783156683,0.9467088562336874
71,76.2042976526156,69.53503732420282,164.9322531455756,178.42286577991396,166.45525372775862,168.0641030087722,0.9228827354474783
72,75.83556752248539,66.34779928809577,165.4608765918804,177.63727178082974,167.77856851422635,167.64854951319086,0.900411131120247
73,74.65708783186288,69.00702363728296,166.48143596678105,176.01568620878473,170.0212633285599,166.682134717716,0.9985382874387027
74,78.24636401965832,75.78122778076244,167.02422070016388,176.93596182137424,171.97963891663213,163.22054078356143,1.0623783282690418
75,88.21371649704474,78.86471627294509,167.25248347092668,178.2195486100845,173.74603732259155,164.36586292837794,1.1604915285794093
76,96.52283224596987,83.23572758111682,169.43506069105948,177.5031697401507,168.96699200571987,160.74361710574587,1.0925156889214054
77,100.78036109134578,86.67854701796553,171.12225388764077,177.20230950211348,169.67088265445534,161.55666633147723,1.0608309495709216
78,107.66347517113711,95.92463535382556,172.5338138665376,179.56868052893114,168.71260311348595,165.1544015241985,1.0603542247957354
79,111.36199623087423,102.12346334135394,172.17336447013085,179.42316986170636,164.39674805128118,162.51321521347853,1.1575422557669812
80,116.62002435131019,108.25360358958362,170.96246362430398,179.376000171172,169.10874746492274,167.092015588581,1.1928234907417559
81,120.8669983576523,112.84907212922101,170.74736179987784,179.25989313022814,173.34731923513792,166.18888867642968,1.276542139308147
82,124.20463774414252,118.30354584307379,170.97057967223682,179.5186830432831,170.7645497731955,168.57528832142208,1.3089865260691282
83,130.28636766838602,124.72404023789524,172.1212133724083,179.29010847416845,176.66016158435576,167.3515311461158,1.1930477420484649
84,131.53829745016424,127.42665065303088,170.93832530091495,176.9656991124142,174.26088506517826,166.66782413941905,1.2180060551335852
85,144.6279303695917,132.82466744910175,177.73482067689318,174.93593564324354,174.6968975727974,162.74155306927307,1.1883514334898946
86,146.95492961527947,139.30293425644504,175.7657273365563,174.92379780316375,175.76707993360725,163.73829194438116,1.1880405448479565
87,150.82961467253668,144.70903598829486,177.7522310392562,175.255727995454,173.25905822962338,163.92982162927174,1.1888730718565417
88,157.8737954102944,152.30519552216245,176.60735307668128,175.05635466999806,178.5640958520105,167.35867742269332,1.2659118415545931
89,157.87406668983678,152.30292936086752,176.66367395187066,175.05748470453696,178.56352459069294,167.36128595974697,1.2658462652128675
90,159.9989390872854,160.73700439586648,177.7191453904232,177.86456503251367,178.83563452699445,168.0302571642893,1.1554111214278353
91,161.2898157581843,166.0214699713375,175.5723614790272,179.9903095229852,179.7322428301031,170.75737350115392,1.1825749682796747
92,161.21583344991754,167.24505131839456,173.3914165162687,178.9971896889277,178.5575414597013,169.56734726050124,1.1891530034321895
93,162.74761641374843,168.4698790430541,170.0944850698369,178.99951841569734,178.58411899081645,168.58106650689166,1.2260512483574233
94,167.87305970005156,172.19725299589507,169.75445102469254,177.95936442250851,173.05081021062247,165.4380913227225,1.2271022502960922
95,170.50394443769954,175.14809331360286,171.697799741768,178.8515586768761,172.09864459416752,167.19980386465798,1.1903400333762055
96,174.5067382218494,176.6161597095733,172.0537376946141,177.83574268273776,177.9236851098861,167.99584820777665,1.2173848455588208
97,173.62964653233934,177.14555313044974,170.3737549246232,178.60883308487314,179.59588456623138,164.18595141702858,1.1819699499165266
98,175.93081633155748,176.69156069463028,171.08085514438457,176.62861347511645,177.72128800394952,164.00943429134378,1.1190188219065793
