,right_hip_deg,left_hip_deg,right_knee_deg,left_knee_deg,right_arm_deg,left_arm_deg,h_s_ratio
0,155.59207981579473,164.9226153188882,179.8452046265665,174.70064655016097,168.38254156131566,170.17462722517317,1.4473693621206034
1,156.10887161666994,164.93914483563844,179.6105271713214,174.69185519593552,167.3824981115495,171.29950931043075,1.4784559655875036
2,156.1019212379512,166.04514271312922,179.59108766010792,173.9667148330978,167.36838395400338,171.2890452943003,1.4788603524029538
3,156.1165306680616,166.04519330760817,179.6028375017183,173.96838438664554,167.59844025930167,170.84299411466202,1.4788377043982428
4,155.9819681713884,165.4820623444806,179.48294016341038,173.3520964213778,167.3809054322866,170.8408654194819,1.4789852774631935
5,156.40457758928085,166.47518529183967,179.35330134505313,173.0534548684044,166.40943500175243,170.8228904568665,1.4984257389388658
6,156.53741285412963,166.03418266606843,179.60644790751215,173.9832818820611,166.3908364942306,168.83759071965028,1.4984717760440573
7,156.50227733844596,165.93335867819982,179.9773498586206,174.26759978595425,166.38734350654462,168.83291230912823,1.498311151904544
8,156.49279014698968,166.35545516554456,179.46920849886908,173.3594019259185,166.4013966024873,168.82350914170246,1.4982195301027907
9,156.5941352129487,165.92026291227353,179.9888904528541,174.27645499648366,166.62467055503086,167.6022737147238,1.4857332966226144
10,156.5904102872682,164.41244085400277,179.98080687913267,174.71271793470726,166.6449379525794,170.49177281612015,1.467057863972088
11,156.58283927026537,164.82864992713587,179.97872287814343,173.81174528953673,166.6382503667716,170.4926656532372,1.4667980608037705
12,156.13698040385668,163.2969933499791,179.62339243961807,175.11394434277574,167.58314584846107,170.5344566655527,1.4478955137093532
13,156.15081705028436,163.1662870513529,179.82528995789247,175.2448790769628,167.60741879479156,170.79574228923255,1.4471916644307294
14,157.25765951892168,163.27647304870231,179.30471067804731,175.13449879040044,167.8181681361965,169.6628357974737,1.433770008047931
15,157.25565097178335,164.35597902167402,179.30359426593557,174.73172881025803,166.70167871264408,169.26813065184908,1.4204191991419381
16,157.27896313161878,163.22327013954285,179.27834217780924,175.01649619849934,166.5049107549753,167.0213534396148,1.3939980336074362
17,157.14655300230834,162.1597695260579,179.531135943862,175.72658515508306,164.26087207350602,165.86352779960728,1.3550402144772116
18,155.7816384556285,162.15324390076455,179.83342330959726,175.73220347510704,163.1046703217741,166.95997633456977,1.2986059028543702
19,156.7252366514671,161.66885362908315,179.01958334635836,176.61313671968588,162.11104349269436,166.16802913565647,1.2763170829795791
20,157.63473384596864,161.94619966333406,178.8251865889781,175.87897252611256,162.13039561562755,167.29833153465952,1.2620811366276472
